'ENTROPY NONEQ '                                                               D
    50   50
     .556661E+01    .556661E+01    .556661E+01    .556661E+01    .556661E+01
     .556661E+01    .556661E+01    .556661E+01    .556661E+01    .556661E+01
     .556661E+01    .556661E+01    .556661E+01    .556661E+01    .556661E+01
     .556661E+01    .556661E+01    .556661E+01    .556661E+01    .556661E+01
     .556661E+01    .556661E+01    .556661E+01    .556661E+01    .556661E+01
     .556661E+01    .556661E+01    .556661E+01    .556661E+01    .556661E+01
     .556661E+01    .556661E+01    .556661E+01    .556661E+01    .556661E+01
     .617293E+01    .617293E+01    .617293E+01    .617293E+01    .617293E+01
     .617293E+01    .617293E+01    .617293E+01    .617293E+01    .617293E+01
     .617293E+01    .617293E+01    .617293E+01    .617293E+01    .617293E+01
     .617293E+01    .617293E+01    .617293E+01    .617293E+01    .617293E+01
     .617293E+01    .617293E+01    .617293E+01    .617293E+01    .617293E+01
     .617293E+01    .617293E+01    .617293E+01    .617293E+01    .617293E+01
     .617293E+01    .617293E+01    .617293E+01    .617293E+01    .617293E+01
     .617293E+01    .617293E+01    .617293E+01    .617293E+01    .617293E+01
     .617293E+01    .617293E+01    .617293E+01    .617293E+01    .617293E+01
     .617293E+01    .617293E+01    .617293E+01    .617293E+01    .617293E+01
     .677925E+01    .677925E+01    .677925E+01    .677925E+01    .677925E+01
     .677925E+01    .677925E+01    .677925E+01    .677925E+01    .677925E+01
     .677925E+01    .677925E+01    .677925E+01    .677925E+01    .677925E+01
     .677925E+01    .677925E+01    .677925E+01    .677925E+01    .677925E+01
     .677925E+01    .677925E+01    .677925E+01    .677925E+01    .677925E+01
     .677925E+01    .677925E+01    .677925E+01    .677925E+01    .677925E+01
     .677925E+01    .677925E+01    .677925E+01    .677925E+01    .677925E+01
     .677925E+01    .677925E+01    .677925E+01    .677925E+01    .677925E+01
     .677925E+01    .677925E+01    .677925E+01    .677925E+01    .677925E+01
     .677925E+01    .677925E+01    .677925E+01    .677925E+01    .677925E+01
     .738557E+01    .738557E+01    .738557E+01    .738557E+01    .738557E+01
     .738557E+01    .738557E+01    .738557E+01    .738557E+01    .738557E+01
     .738557E+01    .738557E+01    .738557E+01    .738557E+01    .738557E+01
     .738557E+01    .738557E+01    .738557E+01    .738557E+01    .738557E+01
     .738557E+01    .738557E+01    .738557E+01    .738557E+01    .738557E+01
     .738557E+01    .738557E+01    .738557E+01    .738557E+01    .738557E+01
     .738557E+01    .738557E+01    .738557E+01    .738557E+01    .738557E+01
     .738557E+01    .738557E+01    .738557E+01    .738557E+01    .738557E+01
     .738557E+01    .738557E+01    .738557E+01    .738557E+01    .738557E+01
     .738557E+01    .738557E+01    .738557E+01    .738557E+01    .738557E+01
     .799189E+01    .799189E+01    .799189E+01    .799189E+01    .799189E+01
     .799189E+01    .799189E+01    .799189E+01    .799189E+01    .799189E+01
     .799189E+01    .799189E+01    .799189E+01    .799189E+01    .799189E+01
     .799189E+01    .799189E+01    .799189E+01    .799189E+01    .799189E+01
     .799189E+01    .799189E+01    .799189E+01    .799189E+01    .799189E+01
     .799189E+01    .799189E+01    .799189E+01    .799189E+01    .799189E+01
     .799189E+01    .799189E+01    .799189E+01    .799189E+01    .799189E+01
     .799189E+01    .799189E+01    .799189E+01    .799189E+01    .799189E+01
     .799189E+01    .799189E+01    .799189E+01    .799189E+01    .799189E+01
     .799189E+01    .799189E+01    .799189E+01    .799189E+01    .799189E+01
     .859820E+01    .859820E+01    .859820E+01    .859820E+01    .859820E+01
     .859820E+01    .859820E+01    .859820E+01    .859820E+01    .859820E+01
     .859820E+01    .859820E+01    .859820E+01    .859820E+01    .859820E+01
     .859820E+01    .859820E+01    .859820E+01    .859820E+01    .859820E+01
     .859820E+01    .859820E+01    .859820E+01    .859820E+01    .859820E+01
     .859820E+01    .859820E+01    .859820E+01    .859820E+01    .859820E+01
     .859820E+01    .859820E+01    .859820E+01    .859820E+01    .859820E+01
     .859820E+01    .859820E+01    .859820E+01    .859820E+01    .859820E+01
     .859820E+01    .859820E+01    .859820E+01    .859820E+01    .859820E+01
     .859820E+01    .859820E+01    .859820E+01    .859820E+01    .859820E+01
     .920452E+01    .920452E+01    .920452E+01    .920452E+01    .920452E+01
     .920452E+01    .920452E+01    .920452E+01    .920452E+01    .920452E+01
     .920452E+01    .920452E+01    .920452E+01    .920452E+01    .920452E+01
     .920452E+01    .920452E+01    .920452E+01    .920452E+01    .920452E+01
     .920452E+01    .920452E+01    .920452E+01    .920452E+01    .920452E+01
     .920452E+01    .920452E+01    .920452E+01    .920452E+01    .920452E+01
     .920452E+01    .920452E+01    .920452E+01    .920452E+01    .920452E+01
     .920452E+01    .920452E+01    .920452E+01    .920452E+01    .920452E+01
     .920452E+01    .920452E+01    .920452E+01    .920452E+01    .920452E+01
     .920452E+01    .920452E+01    .920452E+01    .920452E+01    .920452E+01
     .981084E+01    .981084E+01    .981084E+01    .981084E+01    .981084E+01
     .981084E+01    .981084E+01    .981084E+01    .981084E+01    .981084E+01
     .981084E+01    .981084E+01    .981084E+01    .981084E+01    .981084E+01
     .981084E+01    .981084E+01    .981084E+01    .981084E+01    .981084E+01
     .981084E+01    .981084E+01    .981084E+01    .981084E+01    .981084E+01
     .981084E+01    .981084E+01    .981084E+01    .981084E+01    .981084E+01
     .981084E+01    .981084E+01    .981084E+01    .981084E+01    .981084E+01
     .981084E+01    .981084E+01    .981084E+01    .981084E+01    .981084E+01
     .981084E+01    .981084E+01    .981084E+01    .981084E+01    .981084E+01
     .981084E+01    .981084E+01    .981084E+01    .981084E+01    .981084E+01
     .104172E+02    .104172E+02    .104172E+02    .104172E+02    .104172E+02
     .104172E+02    .104172E+02    .104172E+02    .104172E+02    .104172E+02
     .104172E+02    .104172E+02    .104172E+02    .104172E+02    .104172E+02
     .104172E+02    .104172E+02    .104172E+02    .104172E+02    .104172E+02
     .104172E+02    .104172E+02    .104172E+02    .104172E+02    .104172E+02
     .104172E+02    .104172E+02    .104172E+02    .104172E+02    .104172E+02
     .104172E+02    .104172E+02    .104172E+02    .104172E+02    .104172E+02
     .104172E+02    .104172E+02    .104172E+02    .104172E+02    .104172E+02
     .104172E+02    .104172E+02    .104172E+02    .104172E+02    .104172E+02
     .104172E+02    .104172E+02    .104172E+02    .104172E+02    .104172E+02
     .110235E+02    .110235E+02    .110235E+02    .110235E+02    .110235E+02
     .110235E+02    .110235E+02    .110235E+02    .110235E+02    .110235E+02
     .110235E+02    .110235E+02    .110235E+02    .110235E+02    .110235E+02
     .110235E+02    .110235E+02    .110235E+02    .110235E+02    .110235E+02
     .110235E+02    .110235E+02    .110235E+02    .110235E+02    .110235E+02
     .110235E+02    .110235E+02    .110235E+02    .110235E+02    .110235E+02
     .110235E+02    .110235E+02    .110235E+02    .110235E+02    .110235E+02
     .110235E+02    .110235E+02    .110235E+02    .110235E+02    .110235E+02
     .110235E+02    .110235E+02    .110235E+02    .110235E+02    .110235E+02
     .110235E+02    .110235E+02    .110235E+02    .110235E+02    .110235E+02
     .116298E+02    .116298E+02    .116298E+02    .116298E+02    .116298E+02
     .116298E+02    .116298E+02    .116298E+02    .116298E+02    .116298E+02
     .116298E+02    .116298E+02    .116298E+02    .116298E+02    .116298E+02
     .116298E+02    .116298E+02    .116298E+02    .116298E+02    .116298E+02
     .116298E+02    .116298E+02    .116298E+02    .116298E+02    .116298E+02
     .116298E+02    .116298E+02    .116298E+02    .116298E+02    .116298E+02
     .116298E+02    .116298E+02    .116298E+02    .116298E+02    .116298E+02
     .116298E+02    .116298E+02    .116298E+02    .116298E+02    .116298E+02
     .116298E+02    .116298E+02    .116298E+02    .116298E+02    .116298E+02
     .116298E+02    .116298E+02    .116298E+02    .116298E+02    .116298E+02
     .122361E+02    .122361E+02    .122361E+02    .122361E+02    .122361E+02
     .122361E+02    .122361E+02    .122361E+02    .122361E+02    .122361E+02
     .122361E+02    .122361E+02    .122361E+02    .122361E+02    .122361E+02
     .122361E+02    .122361E+02    .122361E+02    .122361E+02    .122361E+02
     .122361E+02    .122361E+02    .122361E+02    .122361E+02    .122361E+02
     .122361E+02    .122361E+02    .122361E+02    .122361E+02    .122361E+02
     .122361E+02    .122361E+02    .122361E+02    .122361E+02    .122361E+02
     .122361E+02    .122361E+02    .122361E+02    .122361E+02    .122361E+02
     .122361E+02    .122361E+02    .122361E+02    .122361E+02    .122361E+02
     .122361E+02    .122361E+02    .122361E+02    .122361E+02    .122361E+02
     .128424E+02    .128424E+02    .128424E+02    .128424E+02    .128424E+02
     .128424E+02    .128424E+02    .128424E+02    .128424E+02    .128424E+02
     .128424E+02    .128424E+02    .128424E+02    .128424E+02    .128424E+02
     .128424E+02    .128424E+02    .128424E+02    .128424E+02    .128424E+02
     .128424E+02    .128424E+02    .128424E+02    .128424E+02    .128424E+02
     .128424E+02    .128424E+02    .128424E+02    .128424E+02    .128424E+02
     .128424E+02    .128424E+02    .128424E+02    .128424E+02    .128424E+02
     .128424E+02    .128424E+02    .128424E+02    .128424E+02    .128424E+02
     .128424E+02    .128424E+02    .128424E+02    .128424E+02    .128424E+02
     .128424E+02    .128424E+02    .128424E+02    .128424E+02    .128424E+02
     .134488E+02    .134488E+02    .134488E+02    .134488E+02    .134488E+02
     .134488E+02    .134488E+02    .134488E+02    .134488E+02    .134488E+02
     .134488E+02    .134488E+02    .134488E+02    .134488E+02    .134488E+02
     .134488E+02    .134488E+02    .134488E+02    .134488E+02    .134488E+02
     .134488E+02    .134488E+02    .134488E+02    .134488E+02    .134488E+02
     .134488E+02    .134488E+02    .134488E+02    .134488E+02    .134488E+02
     .134488E+02    .134488E+02    .134488E+02    .134488E+02    .134488E+02
     .134488E+02    .134488E+02    .134488E+02    .134488E+02    .134488E+02
     .134488E+02    .134488E+02    .134488E+02    .134488E+02    .134488E+02
     .134488E+02    .134488E+02    .134488E+02    .134488E+02    .134488E+02
     .140551E+02    .140551E+02    .140551E+02    .140551E+02    .140551E+02
     .140551E+02    .140551E+02    .140551E+02    .140551E+02    .140551E+02
     .140551E+02    .140551E+02    .140551E+02    .140551E+02    .140551E+02
     .140551E+02    .140551E+02    .140551E+02    .140551E+02    .140551E+02
     .140551E+02    .140551E+02    .140551E+02    .140551E+02    .140551E+02
     .140551E+02    .140551E+02    .140551E+02    .140551E+02    .140551E+02
     .140551E+02    .140551E+02    .140551E+02    .140551E+02    .140551E+02
     .140551E+02    .140551E+02    .140551E+02    .140551E+02    .140551E+02
     .140551E+02    .140551E+02    .140551E+02    .140551E+02    .140551E+02
     .140551E+02    .140551E+02    .140551E+02    .140551E+02    .140551E+02
     .146614E+02    .146614E+02    .146614E+02    .146614E+02    .146614E+02
     .146614E+02    .146614E+02    .146614E+02    .146614E+02    .146614E+02
     .146614E+02    .146614E+02    .146614E+02    .146614E+02    .146614E+02
     .146614E+02    .146614E+02    .146614E+02    .146614E+02    .146614E+02
     .146614E+02    .146614E+02    .146614E+02    .146614E+02    .146614E+02
     .146614E+02    .146614E+02    .146614E+02    .146614E+02    .146614E+02
     .146614E+02    .146614E+02    .146614E+02    .146614E+02    .146614E+02
     .146614E+02    .146614E+02    .146614E+02    .146614E+02    .146614E+02
     .146614E+02    .146614E+02    .146614E+02    .146614E+02    .146614E+02
     .146614E+02    .146614E+02    .146614E+02    .146614E+02    .146614E+02
     .152677E+02    .152677E+02    .152677E+02    .152677E+02    .152677E+02
     .152677E+02    .152677E+02    .152677E+02    .152677E+02    .152677E+02
     .152677E+02    .152677E+02    .152677E+02    .152677E+02    .152677E+02
     .152677E+02    .152677E+02    .152677E+02    .152677E+02    .152677E+02
     .152677E+02    .152677E+02    .152677E+02    .152677E+02    .152677E+02
     .152677E+02    .152677E+02    .152677E+02    .152677E+02    .152677E+02
     .152677E+02    .152677E+02    .152677E+02    .152677E+02    .152677E+02
     .152677E+02    .152677E+02    .152677E+02    .152677E+02    .152677E+02
     .152677E+02    .152677E+02    .152677E+02    .152677E+02    .152677E+02
     .152677E+02    .152677E+02    .152677E+02    .152677E+02    .152677E+02
     .158740E+02    .158740E+02    .158740E+02    .158740E+02    .158740E+02
     .158740E+02    .158740E+02    .158740E+02    .158740E+02    .158740E+02
     .158740E+02    .158740E+02    .158740E+02    .158740E+02    .158740E+02
     .158740E+02    .158740E+02    .158740E+02    .158740E+02    .158740E+02
     .158740E+02    .158740E+02    .158740E+02    .158740E+02    .158740E+02
     .158740E+02    .158740E+02    .158740E+02    .158740E+02    .158740E+02
     .158740E+02    .158740E+02    .158740E+02    .158740E+02    .158740E+02
     .158740E+02    .158740E+02    .158740E+02    .158740E+02    .158740E+02
     .158740E+02    .158740E+02    .158740E+02    .158740E+02    .158740E+02
     .158740E+02    .158740E+02    .158740E+02    .158740E+02    .158740E+02
     .164804E+02    .164804E+02    .164804E+02    .164804E+02    .164804E+02
     .164804E+02    .164804E+02    .164804E+02    .164804E+02    .164804E+02
     .164804E+02    .164804E+02    .164804E+02    .164804E+02    .164804E+02
     .164804E+02    .164804E+02    .164804E+02    .164804E+02    .164804E+02
     .164804E+02    .164804E+02    .164804E+02    .164804E+02    .164804E+02
     .164804E+02    .164804E+02    .164804E+02    .164804E+02    .164804E+02
     .164804E+02    .164804E+02    .164804E+02    .164804E+02    .164804E+02
     .164804E+02    .164804E+02    .164804E+02    .164804E+02    .164804E+02
     .164804E+02    .164804E+02    .164804E+02    .164804E+02    .164804E+02
     .164804E+02    .164804E+02    .164804E+02    .164804E+02    .164804E+02
     .170867E+02    .170867E+02    .170867E+02    .170867E+02    .170867E+02
     .170867E+02    .170867E+02    .170867E+02    .170867E+02    .170867E+02
     .170867E+02    .170867E+02    .170867E+02    .170867E+02    .170867E+02
     .170867E+02    .170867E+02    .170867E+02    .170867E+02    .170867E+02
     .170867E+02    .170867E+02    .170867E+02    .170867E+02    .170867E+02
     .170867E+02    .170867E+02    .170867E+02    .170867E+02    .170867E+02
     .170867E+02    .170867E+02    .170867E+02    .170867E+02    .170867E+02
     .170867E+02    .170867E+02    .170867E+02    .170867E+02    .170867E+02
     .170867E+02    .170867E+02    .170867E+02    .170867E+02    .170867E+02
     .170867E+02    .170867E+02    .170867E+02    .170867E+02    .170867E+02
     .176930E+02    .176930E+02    .176930E+02    .176930E+02    .176930E+02
     .176930E+02    .176930E+02    .176930E+02    .176930E+02    .176930E+02
     .176930E+02    .176930E+02    .176930E+02    .176930E+02    .176930E+02
     .176930E+02    .176930E+02    .176930E+02    .176930E+02    .176930E+02
     .176930E+02    .176930E+02    .176930E+02    .176930E+02    .176930E+02
     .176930E+02    .176930E+02    .176930E+02    .176930E+02    .176930E+02
     .176930E+02    .176930E+02    .176930E+02    .176930E+02    .176930E+02
     .176930E+02    .176930E+02    .176930E+02    .176930E+02    .176930E+02
     .176930E+02    .176930E+02    .176930E+02    .176930E+02    .176930E+02
     .176930E+02    .176930E+02    .176930E+02    .176930E+02    .176930E+02
     .182993E+02    .182993E+02    .182993E+02    .182993E+02    .182993E+02
     .182993E+02    .182993E+02    .182993E+02    .182993E+02    .182993E+02
     .182993E+02    .182993E+02    .182993E+02    .182993E+02    .182993E+02
     .182993E+02    .182993E+02    .182993E+02    .182993E+02    .182993E+02
     .182993E+02    .182993E+02    .182993E+02    .182993E+02    .182993E+02
     .182993E+02    .182993E+02    .182993E+02    .182993E+02    .182993E+02
     .182993E+02    .182993E+02    .182993E+02    .182993E+02    .182993E+02
     .182993E+02    .182993E+02    .182993E+02    .182993E+02    .182993E+02
     .182993E+02    .182993E+02    .182993E+02    .182993E+02    .182993E+02
     .182993E+02    .182993E+02    .182993E+02    .182993E+02    .182993E+02
     .189056E+02    .189056E+02    .189056E+02    .189056E+02    .189056E+02
     .189056E+02    .189056E+02    .189056E+02    .189056E+02    .189056E+02
     .189056E+02    .189056E+02    .189056E+02    .189056E+02    .189056E+02
     .189056E+02    .189056E+02    .189056E+02    .189056E+02    .189056E+02
     .189056E+02    .189056E+02    .189056E+02    .189056E+02    .189056E+02
     .189056E+02    .189056E+02    .189056E+02    .189056E+02    .189056E+02
     .189056E+02    .189056E+02    .189056E+02    .189056E+02    .189056E+02
     .189056E+02    .189056E+02    .189056E+02    .189056E+02    .189056E+02
     .189056E+02    .189056E+02    .189056E+02    .189056E+02    .189056E+02
     .189056E+02    .189056E+02    .189056E+02    .189056E+02    .189056E+02
     .195119E+02    .195119E+02    .195119E+02    .195119E+02    .195119E+02
     .195119E+02    .195119E+02    .195119E+02    .195119E+02    .195119E+02
     .195119E+02    .195119E+02    .195119E+02    .195119E+02    .195119E+02
     .195119E+02    .195119E+02    .195119E+02    .195119E+02    .195119E+02
     .195119E+02    .195119E+02    .195119E+02    .195119E+02    .195119E+02
     .195119E+02    .195119E+02    .195119E+02    .195119E+02    .195119E+02
     .195119E+02    .195119E+02    .195119E+02    .195119E+02    .195119E+02
     .195119E+02    .195119E+02    .195119E+02    .195119E+02    .195119E+02
     .195119E+02    .195119E+02    .195119E+02    .195119E+02    .195119E+02
     .195119E+02    .195119E+02    .195119E+02    .195119E+02    .195119E+02
     .201183E+02    .201183E+02    .201183E+02    .201183E+02    .201183E+02
     .201183E+02    .201183E+02    .201183E+02    .201183E+02    .201183E+02
     .201183E+02    .201183E+02    .201183E+02    .201183E+02    .201183E+02
     .201183E+02    .201183E+02    .201183E+02    .201183E+02    .201183E+02
     .201183E+02    .201183E+02    .201183E+02    .201183E+02    .201183E+02
     .201183E+02    .201183E+02    .201183E+02    .201183E+02    .201183E+02
     .201183E+02    .201183E+02    .201183E+02    .201183E+02    .201183E+02
     .201183E+02    .201183E+02    .201183E+02    .201183E+02    .201183E+02
     .201183E+02    .201183E+02    .201183E+02    .201183E+02    .201183E+02
     .201183E+02    .201183E+02    .201183E+02    .201183E+02    .201183E+02
     .207246E+02    .207246E+02    .207246E+02    .207246E+02    .207246E+02
     .207246E+02    .207246E+02    .207246E+02    .207246E+02    .207246E+02
     .207246E+02    .207246E+02    .207246E+02    .207246E+02    .207246E+02
     .207246E+02    .207246E+02    .207246E+02    .207246E+02    .207246E+02
     .207246E+02    .207246E+02    .207246E+02    .207246E+02    .207246E+02
     .207246E+02    .207246E+02    .207246E+02    .207246E+02    .207246E+02
     .207246E+02    .207246E+02    .207246E+02    .207246E+02    .207246E+02
     .207246E+02    .207246E+02    .207246E+02    .207246E+02    .207246E+02
     .207246E+02    .207246E+02    .207246E+02    .207246E+02    .207246E+02
     .207246E+02    .207246E+02    .207246E+02    .207246E+02    .207246E+02
     .213309E+02    .213309E+02    .213309E+02    .213309E+02    .213309E+02
     .213309E+02    .213309E+02    .213309E+02    .213309E+02    .213309E+02
     .213309E+02    .213309E+02    .213309E+02    .213309E+02    .213309E+02
     .213309E+02    .213309E+02    .213309E+02    .213309E+02    .213309E+02
     .213309E+02    .213309E+02    .213309E+02    .213309E+02    .213309E+02
     .213309E+02    .213309E+02    .213309E+02    .213309E+02    .213309E+02
     .213309E+02    .213309E+02    .213309E+02    .213309E+02    .213309E+02
     .213309E+02    .213309E+02    .213309E+02    .213309E+02    .213309E+02
     .213309E+02    .213309E+02    .213309E+02    .213309E+02    .213309E+02
     .213309E+02    .213309E+02    .213309E+02    .213309E+02    .213309E+02
     .219372E+02    .219372E+02    .219372E+02    .219372E+02    .219372E+02
     .219372E+02    .219372E+02    .219372E+02    .219372E+02    .219372E+02
     .219372E+02    .219372E+02    .219372E+02    .219372E+02    .219372E+02
     .219372E+02    .219372E+02    .219372E+02    .219372E+02    .219372E+02
     .219372E+02    .219372E+02    .219372E+02    .219372E+02    .219372E+02
     .219372E+02    .219372E+02    .219372E+02    .219372E+02    .219372E+02
     .219372E+02    .219372E+02    .219372E+02    .219372E+02    .219372E+02
     .219372E+02    .219372E+02    .219372E+02    .219372E+02    .219372E+02
     .219372E+02    .219372E+02    .219372E+02    .219372E+02    .219372E+02
     .219372E+02    .219372E+02    .219372E+02    .219372E+02    .219372E+02
     .225435E+02    .225435E+02    .225435E+02    .225435E+02    .225435E+02
     .225435E+02    .225435E+02    .225435E+02    .225435E+02    .225435E+02
     .225435E+02    .225435E+02    .225435E+02    .225435E+02    .225435E+02
     .225435E+02    .225435E+02    .225435E+02    .225435E+02    .225435E+02
     .225435E+02    .225435E+02    .225435E+02    .225435E+02    .225435E+02
     .225435E+02    .225435E+02    .225435E+02    .225435E+02    .225435E+02
     .225435E+02    .225435E+02    .225435E+02    .225435E+02    .225435E+02
     .225435E+02    .225435E+02    .225435E+02    .225435E+02    .225435E+02
     .225435E+02    .225435E+02    .225435E+02    .225435E+02    .225435E+02
     .225435E+02    .225435E+02    .225435E+02    .225435E+02    .225435E+02
     .231499E+02    .231499E+02    .231499E+02    .231499E+02    .231499E+02
     .231499E+02    .231499E+02    .231499E+02    .231499E+02    .231499E+02
     .231499E+02    .231499E+02    .231499E+02    .231499E+02    .231499E+02
     .231499E+02    .231499E+02    .231499E+02    .231499E+02    .231499E+02
     .231499E+02    .231499E+02    .231499E+02    .231499E+02    .231499E+02
     .231499E+02    .231499E+02    .231499E+02    .231499E+02    .231499E+02
